hourTimestamp,MAGMA Melter/Properties/Glass Exit Tonnage Total,Gob Properties/Feeder 1/Pull Rate,Simplified Batch System/Hopper_Charger/Batch Charger Speed Controller Process Variable,MAGMA Melter/Stilling Chamber/Temperature/Melter Stilling Chamber Temperature 1,MAGMA Melter/Properties/Temperature/Melter Top Temperature 1,Glass Properties/Stilling Chamber/Level/Melting Stilling Chamber Radar Level,MECS/Line Utilities/Source Flue Temperature,MAGMA Melter/Properties/Furnace Pressure 2,MECS/Stack Flow Rate,MECS/Line Utilities/Exhaust System Inlet Duct Temperature,MECS/Exhaust Fan 1/Speed/Exhaust Fan 1 Speed Controller Process Variable,MECS/Exhaust Fan 2/Speed/Exhaust Fan 2 Speed Controller Process Variable,MAGMA Melter/Properties/Temperature/Melter Bottom Temperature 1,Water_Cooling,Circuit_Q,Burner_Q,MAGMA Melter/Line Utilities/Oxygen Fuel Sum Gas Energy,Gob Properties/Feeder 1/Gob A/Gob Values/Bubbles,Gob Properties/Feeder 1/Gob B/Gob Values/Bubbles,Energy per ton
2024-11-14 04:00:00+00:00,0.002339782,95.90288059,41.47907333,2495.516275,2398.745535,280.1752806,799.4321993,-1.736246752,7512.254488,520.9303295,52.1166358,24.80025806,2350.299574,9.553047902,7.183951015,2.369096887,21.61168998,0.316350575,0.324075678,5.408393954
2024-11-14 05:00:00+00:00,0.002288614,95.90276643,39.88019783,2505.976245,2406.907238,278.8579227,796.8361764,-1.73736955,7366.445522,518.0543949,51.20700899,24.8036792,2364.209185,9.679267428,7.214630657,2.464636771,21.21187062,0.299287987,0.307193362,5.30834421
2024-11-14 06:00:00+00:00,0.002298501,95.86533664,44.41658803,2499.141202,2396.547666,273.5703928,802.5898798,-1.735828045,7401.183789,519.0003957,51.49807881,24.80101914,2362.049848,9.797415354,7.270838068,2.526577286,21.30165125,0.287643939,0.294032385,5.332893493
2024-11-14 07:00:00+00:00,0.002328931,95.88314161,43.4668011,2491.501722,2394.504739,282.1125188,800.3706391,-1.735390667,7440.05488,520.7548877,51.96759375,24.79677424,2320.625148,9.545539956,7.184271996,2.36126796,21.43968607,0.297626437,0.304425212,5.366453967
2024-11-14 08:00:00+00:00,0.00232892,95.88232817,43.1112278,2496.539708,2394.711044,280.5507417,799.662241,-1.734959228,7451.315382,520.884296,52.11627257,24.7953135,2312.153664,9.700018077,7.16573898,2.534279096,21.47953594,0.334100869,0.342164682,5.376474189
2024-11-14 09:00:00+00:00,0.002259224,95.87236038,41.10817916,2498.39773,2404.219891,284.1061811,797.0151134,-1.734921845,7367.758339,519.7771028,51.85376003,24.80002317,2321.888513,9.550944821,7.158100222,2.392844599,21.28671684,0.302658408,0.309789043,5.328764225
2024-11-14 10:00:00+00:00,0.002309501,95.89187595,42.62696886,2497.491285,2396.298329,276.6019984,801.0299085,-1.733172152,7348.261611,517.707165,51.75076168,24.80217863,2344.877875,9.731885965,7.235087938,2.496798026,21.27257167,0.317545397,0.325549189,5.324139454
2024-11-14 11:00:00+00:00,0.002313001,95.89837611,40.79428769,2489.461991,2396.648115,284.8243183,800.2961089,-1.734515929,7362.896906,518.8226911,51.97070797,24.80375252,2330.373753,9.567825013,7.103019406,2.464805607,21.3838524,0.338512321,0.344755391,5.351628238
2024-11-14 12:00:00+00:00,0.002300518,95.88688134,42.74104209,2498.743574,2394.835983,273.2676543,800.7636519,-1.734609399,7382.852668,518.9145993,51.9624512,24.80627006,2350.228548,9.531918382,7.155469128,2.376449254,21.35290584,0.328523175,0.335867949,5.344524016
2024-11-14 13:00:00+00:00,0.0023788,99.11967797,43.77753508,2488.712939,2386.355811,278.2561502,802.3795161,-1.735363072,7528.23985,521.6807563,52.90432735,24.80228827,2335.644796,9.615468251,7.117088761,2.49837949,21.7746653,0.358416146,0.365410459,5.272333183
2024-11-14 14:00:00+00:00,0.002362433,103.704178,42.7361378,2490.976315,2394.187499,285.9749951,796.0927044,-1.734353779,7485.788337,521.3550326,52.56068997,24.8026799,2344.557287,9.478406517,7.062176314,2.416230203,21.69086354,0.23776039,0.23863714,5.019862603
2024-11-14 15:00:00+00:00,0.00237837,104.1257486,40.20362734,2501.13735,2403.067646,282.0451572,799.1805709,-1.732521452,7431.932773,519.1962329,52.37305014,24.80442021,2373.50973,9.611133708,7.184285437,2.426848271,21.23688326,0.214933956,0.215362729,4.894900686
2024-11-14 16:00:00+00:00,0.00228561,104.3727697,40.34925463,2501.425402,2402.344866,280.9563884,797.9105413,-1.734365875,7292.651861,517.0788464,51.62037075,24.80216512,2376.558667,9.723371465,7.22927866,2.494092805,21.23143453,0.190712623,0.188758999,4.882062919
2024-11-14 17:00:00+00:00,0.00232916,97.56856455,42.38432351,2493.617374,2389.866395,271.0351515,803.3979526,-1.733545411,7377.525066,516.8493393,52.07085046,24.80179728,2370.220111,9.689120589,7.295048064,2.394072525,21.64453909,0.244292041,0.247608148,5.324142469
2024-11-14 18:00:00+00:00,0.002408993,95.27072917,42.20332948,2489.482763,2387.927504,285.1049858,800.055044,-1.735123349,7589.253433,521.4257893,53.29689813,24.80728697,2348.881946,9.685127582,7.1306974,2.554430182,22.10808436,0.261041517,0.268704824,5.569328893
2024-11-14 19:00:00+00:00,0.00242941,95.87457957,41.32710414,2489.0121,2388.597908,282.4641718,801.2704555,-1.736016163,7584.547009,522.2495644,53.25684758,24.80883356,2366.194137,9.63372267,7.178799894,2.454922776,22.2133672,0.258918337,0.266252132,5.560606526
2024-11-14 20:00:00+00:00,0.00242411,95.88337277,43.16786753,2495.381626,2390.664937,273.9587349,800.2416925,-1.737039222,7608.299465,523.4671156,53.43769718,24.80522684,2388.472339,9.631433469,7.234622379,2.39681109,22.21367093,0.284085316,0.292913916,5.560172603
2024-11-14 21:00:00+00:00,0.002381609,96.01125645,46.74994651,2499.914535,2399.60891,270.9357034,800.0635829,-1.736663473,7644.6613,523.8893382,53.51941846,24.80801009,2394.199263,9.653602408,7.247750242,2.405852166,21.99528602,0.260187791,0.266470409,5.498176818
2024-11-14 22:00:00+00:00,0.002411677,95.85099146,45.29396403,2491.337427,2390.709607,285.5178505,800.1911988,-1.737198256,7728.919021,525.2746171,54.1233607,24.80926694,2375.629211,9.819826113,7.276048119,2.543777994,22.14475092,0.255171459,0.262591527,5.544794206
2024-11-14 23:00:00+00:00,0.002321233,95.85799092,44.33624244,2503.709159,2403.918218,278.9356293,795.7450691,-1.740841559,7770.567392,520.988849,54.59292103,24.80487037,2388.58578,9.648518762,7.261356942,2.38716182,21.35624658,0.240036751,0.245639312,5.346971212
2024-11-15 00:00:00+00:00,0.002340731,95.91861132,46.13776499,2493.992522,2397.192146,278.7712689,801.3393764,-1.73724144,7409.625668,517.5907974,52.40997886,24.80644671,2374.634664,9.837971082,7.304221697,2.533749385,21.58350992,0.226461378,0.231536538,5.40045598
2024-11-15 01:00:00+00:00,0.002383672,95.92173603,46.72728555,2492.611458,2393.300582,278.4506175,801.2818448,-1.739112732,7674.505604,523.0071196,53.31502856,24.80790872,2369.747215,9.663117623,7.196376462,2.466741161,21.72696194,0.237893922,0.244142017,5.436172323
2024-11-15 02:00:00+00:00,0.002337564,95.90797157,46.56693856,2494.052094,2395.610777,280.2264496,799.6034748,-1.737032933,7675.904642,520.0494813,53.13847313,24.80386713,2358.744365,9.588769218,7.212202451,2.376566767,21.66599909,0.252579339,0.259313257,5.421697171
2024-11-15 03:00:00+00:00,0.002339868,95.93266093,48.00389573,2498.538318,2400.260547,274.988527,799.2815684,-1.736293482,7772.238596,517.5216573,53.7335977,24.8053144,2364.711849,9.728719645,7.179947293,2.548772352,21.59827457,0.244587673,0.251220191,5.403358821
2024-11-15 04:00:00+00:00,0.002398755,95.8920419,51.72106828,2493.510451,2392.431571,273.0058547,802.6390727,-1.736131212,7818.706067,514.3063797,53.55117527,24.80651975,2358.76613,9.572550246,7.203932923,2.368617323,21.84978941,0.241308381,0.247531226,5.468597137
2024-11-15 05:00:00+00:00,0.002417965,95.91611665,51.81695705,2487.503363,2388.540098,280.7957084,800.9203992,-1.736232239,7956.055696,517.8874334,54.30239796,24.80400828,2339.560862,9.63466604,7.136166898,2.498499142,22.16916295,0.271809426,0.280513565,5.547137743
2024-11-15 06:00:00+00:00,0.002364086,95.88677142,47.85581984,2492.560784,2404.348457,288.7589767,796.7435248,-1.737593868,7826.575,517.720511,53.70087303,24.80236794,2345.973681,9.4870454,7.05852047,2.42852493,21.86993763,0.258672949,0.266324716,5.473940726
2024-11-15 07:00:00+00:00,0.002361751,95.91867118,47.17052851,2495.313149,2398.613572,281.3196849,800.5951335,-1.735151029,7780.435593,515.3136482,53.29444206,24.80337316,2353.75712,9.578553771,7.193009603,2.385544168,21.82731475,0.251521956,0.260184001,5.461455497
2024-11-15 08:00:00+00:00,0.002331711,95.93096785,47.23542124,2498.102098,2401.137513,278.5571227,798.9216478,-1.735745514,7726.039265,514.181225,53.05890297,24.79840757,2360.136419,9.67086394,7.1706193,2.50024464,21.70437389,0.271766486,0.280719135,5.429998102
2024-11-15 09:00:00+00:00,0.002368244,95.90395342,47.19412167,2488.949052,2391.190982,283.3274912,801.9985967,-1.735293403,7826.886392,514.3468618,53.34891342,24.79893896,2353.023905,9.552816017,7.196129322,2.356686695,21.85026215,0.263034093,0.272458216,5.468036227
2024-11-15 10:00:00+00:00,0.0023445,95.90583794,43.43559921,2494.298543,2400.765106,286.309587,797.577964,-1.736536544,7668.956549,514.1828095,52.68278386,24.80280846,2347.811234,9.647937689,7.168779724,2.479157965,21.7248668,0.239019234,0.247822409,5.436549165
2024-11-15 11:00:00+00:00,0.00231416,95.8805788,42.76818404,2498.981743,2399.503488,280.2875774,798.2304583,-1.735463545,7504.296991,514.8229333,52.07196542,24.79810385,2351.257426,9.609098694,7.17017192,2.438926774,21.52759441,0.256722678,0.267705597,5.388601866
2024-11-15 12:00:00+00:00,0.002344313,95.90846694,43.69593635,2495.499707,2398.588834,278.6719766,800.7897149,-1.735230646,7543.749717,515.4812706,52.14072422,24.79642696,2347.669421,9.689778413,7.288628736,2.401149677,21.5635064,0.239592145,0.24908662,5.396021541
2024-11-15 13:00:00+00:00,0.002385274,95.91291476,42.2666898,2491.145837,2394.389077,284.5268943,800.339798,-1.735767066,7572.035,517.5469241,52.52938853,24.79801686,2334.748108,9.636696339,7.16773324,2.468963099,21.82861422,0.237318603,0.244727201,5.462108441
2024-11-15 14:00:00+00:00,0.002327437,95.87687008,40.44471041,2493.992204,2402.065505,283.6664665,798.6528638,-1.737364666,7475.655846,516.7640016,52.0984573,24.79716891,2342.98417,9.591544056,7.213284023,2.378260033,21.57574299,0.253178841,0.260753188,5.400862912
2024-11-15 15:00:00+00:00,0.002308805,95.90537055,38.97244665,2498.630063,2403.189162,281.3745235,798.3325838,-1.736703455,7390.051735,515.2584449,51.68798938,24.79511503,2357.81113,9.78220913,7.214715263,2.567493868,21.39342528,0.268717012,0.276212005,5.353633522
2024-11-15 16:00:00+00:00,0.002335326,95.86710764,38.33214451,2495.440463,2398.468828,282.5003769,800.2668498,-1.736913914,7394.418605,515.3791667,52.45755282,24.79283688,2348.910662,9.612559261,7.21944848,2.393110781,21.43382657,0.270124236,0.277269471,5.365884612
2024-11-15 17:00:00+00:00,0.002291264,95.89672483,37.43400797,2497.475079,2400.307491,280.0395442,798.1064331,-1.738939148,7322.015038,515.4062249,51.62005089,24.79490435,2363.208739,9.76061632,7.23795997,2.522656351,21.29522441,0.218492531,0.223894365,5.329539531
2024-11-15 18:00:00+00:00,0.002302145,95.88327423,42.17821706,2498.309928,2397.880865,270.595271,800.5664278,-1.738593032,7339.65283,515.5255568,51.87585336,24.79901012,2366.490141,9.735124148,7.26412237,2.471001778,21.33410231,0.236330458,0.242070566,5.340018471
2024-11-15 19:00:00+00:00,0.002357243,95.90593267,41.51029397,2488.339363,2394.238157,283.4344053,802.2557292,-1.738128115,7404.156685,516.8277936,52.24569337,24.79857814,2333.188592,9.633526564,7.229719362,2.403807201,21.57681311,0.225355083,0.231809538,5.399494069
2024-11-15 20:00:00+00:00,0.002288648,95.88167467,38.00008545,2497.706368,2402.558887,282.2162931,794.6598431,-1.740114215,7338.366197,517.2369688,52.07013229,24.79565905,2342.087212,9.693742565,7.15024883,2.543493735,21.23507477,0.223925368,0.230162101,5.31532012
2024-11-15 21:00:00+00:00,0.002290729,95.91456888,43.96888985,2500.607057,2398.492368,268.3288481,799.3681798,-1.737760929,7315.69153,515.0877771,52.14624517,24.79712107,2363.672531,9.658797147,7.276856969,2.381940179,21.24038973,0.246973584,0.254284791,5.314827137
2024-11-15 22:00:00+00:00,0.002343112,95.888568,48.25558737,2493.088136,2392.6949,270.7015475,803.5871038,-1.73884198,7486.063184,517.2721501,53.51381542,24.79725394,2339.18666,9.729482113,7.261276343,2.468205769,21.538547,0.239578345,0.246607428,5.39089423
2024-11-15 23:00:00+00:00,0.002399799,95.91102987,50.13147843,2484.126729,2385.399435,278.8742797,803.120785,-1.737500778,7684.353269,521.6331209,53.28815108,24.7981996,2315.733,9.569003846,7.123808649,2.445195198,21.97545388,0.220249271,0.226406282,5.498959753
2024-11-16 00:00:00+00:00,0.002369673,95.8764971,46.97608643,2491.618742,2398.331649,286.0004007,797.3557108,-1.738941723,7615.964501,522.0858904,53.22620155,24.79911998,2328.245293,9.552774114,7.154336973,2.398437142,21.7630556,0.228671939,0.233874853,5.447772397
2024-11-16 01:00:00+00:00,0.002350268,95.8804281,45.41349565,2496.112011,2398.853452,283.7154566,798.0030999,-1.738294071,7516.380181,519.7515528,52.78446435,24.79656046,2352.411125,9.690976154,7.183413169,2.507562985,21.49665409,0.241289153,0.247661795,5.380865609
2024-11-16 02:00:00+00:00,0.002404033,95.91895366,45.14385645,2497.40277,2399.754222,279.7088467,802.9432849,-1.735289029,7562.116931,518.6265292,52.94340723,24.80044476,2366.545927,9.577989068,7.228564298,2.34942477,21.05168941,0.236857958,0.244265121,5.267369238
2024-11-16 03:00:00+00:00,0.002359683,95.90731432,45.31425898,2495.091638,2394.589376,281.2862214,795.6524616,-1.737715186,7508.405651,518.8322454,52.80049738,24.79580288,2367.963146,9.745806206,7.256408328,2.489397877,21.19284187,0.22727566,0.234627879,5.303330705
2024-11-16 04:00:00+00:00,0.002312946,95.88950671,45.1145331,2492.641341,2395.252539,277.7974604,800.521091,-1.736298446,7437.658168,516.40666,52.42175462,24.79590604,2360.724254,9.586701643,7.1491433,2.437558343,21.32796727,0.230443482,0.239145552,5.338135861
2024-11-16 05:00:00+00:00,0.002369928,95.91203149,45.21271045,2483.105507,2385.450746,282.6975637,802.7726124,-1.736147611,7571.459459,518.0191488,53.16468923,24.79892368,2341.767156,9.499473262,7.149352755,2.350120506,21.73464806,0.220669597,0.228456625,5.438645656
2024-11-16 06:00:00+00:00,0.002395424,95.91501626,45.21703732,2488.474894,2391.580533,278.5061998,801.4791165,-1.735844633,7604.324051,518.3476038,53.36889712,24.79847817,2345.492536,9.57206584,7.099618674,2.472447166,21.84908531,0.236272296,0.244935655,5.467111073
2024-11-16 07:00:00+00:00,0.002396236,95.91310855,46.83918723,2489.859576,2394.936455,278.4183676,799.8600833,-1.735615503,7649.516422,519.2265483,53.64374426,24.79638519,2369.772005,9.500237996,7.094193724,2.406044272,21.89828131,0.243281823,0.252493295,5.479529956
2024-11-16 08:00:00+00:00,0.00251081,95.89135973,43.84730537,2485.50804,2387.812316,286.7242061,800.5830953,-1.734710816,7709.090458,519.644495,53.92120976,24.79450294,2332.191772,9.514611975,7.167154789,2.347457186,22.18455963,0.232335631,0.240961775,5.552423416
2024-11-16 09:00:00+00:00,0.002536887,95.90030465,40.11603027,2491.301464,2399.657336,289.5058542,798.0843022,-1.736040758,7677.520703,519.3269,53.78522691,24.79860199,2301.59438,9.7526787,7.253345001,2.499333699,22.28299887,0.23389879,0.242070042,5.576540917
2024-11-16 10:00:00+00:00,0.002479166,95.89972699,37.60582747,2509.245245,2415.228089,281.7031785,798.0298436,-1.734657939,7555.372377,516.7711117,53.13874542,24.8028529,2336.190894,9.872801221,7.413326077,2.459475144,21.97759478,0.245690486,0.254805068,5.500143653
2024-11-16 11:00:00+00:00,0.002507192,95.91189749,36.85818648,2504.493712,2409.550222,282.7818082,800.9307287,-1.733797275,7583.418546,516.5802972,53.31184008,24.79825727,2333.414929,10.02072009,7.604026501,2.416693584,22.07982921,0.233033064,0.242028144,5.525027811
2024-11-16 12:00:00+00:00,0.002517982,95.8909716,36.39234746,2507.435554,2410.806588,279.2507088,800.7858041,-1.734778423,7612.07184,517.0555329,53.5095538,24.80093128,2349.794147,10.17546807,7.603306456,2.572161616,22.12466706,0.255549685,0.265417401,5.537455723
2024-11-16 13:00:00+00:00,0.002473556,95.88711124,37.71502442,2505.255685,2410.622181,278.1207857,800.0919814,-1.734452848,7630.949419,517.2274483,53.4856775,24.80171193,2363.960399,10.0877064,7.635186908,2.452519489,22.06732871,0.271472656,0.282394442,5.523327194
2024-11-16 14:00:00+00:00,0.002493817,95.89409841,37.68250842,2505.281846,2412.255865,279.969828,799.5736677,-1.735786383,7609.388923,517.3002922,53.484716,24.79642186,2375.78443,10.14495961,7.658296294,2.486663311,22.06769589,0.273756245,0.283910016,5.523016642
2024-11-16 15:00:00+00:00,0.002489906,95.8716027,39.42681112,2507.505883,2408.785555,275.9131835,801.0276921,-1.735778587,7625.893624,517.5791082,53.55562741,24.79319522,2385.55381,10.21195101,7.648023718,2.563927294,22.07882017,0.244407433,0.251104703,5.52709738
2024-11-16 16:00:00+00:00,0.002498051,95.91293986,40.05979561,2505.028608,2407.980141,278.1621411,800.6193102,-1.738234951,7670.362283,519.6910539,53.94347212,24.79857189,2384.98327,10.15281792,7.610973624,2.541844295,22.07684649,0.249530376,0.257862102,5.524221409
2024-11-16 17:00:00+00:00,0.002608032,95.8747296,40.81824598,2510.014057,2416.785109,276.4712531,804.299752,-1.739642758,7775.328358,522.4029722,54.60529091,24.79803604,2391.507143,10.06438498,7.609463156,2.454921826,21.30483492,0.248991027,0.255911039,5.333167981
2024-11-16 18:00:00+00:00,0.002556495,95.87176165,45.01967158,2515.619842,2418.7972,271.3135352,800.3307972,-1.743920778,7972.135338,527.6758375,55.99661357,24.79522271,2412.724267,10.29430431,7.738378865,2.555925445,20.3761525,0.266140149,0.274754975,5.100851925
2024-11-16 19:00:00+00:00,0.002513021,95.88439913,47.15255649,2509.312683,2403.982189,275.0948156,798.6792321,-1.744656397,7818.900438,527.7151353,55.20577053,24.79771472,2397.627818,10.27727687,7.703363865,2.573913007,20.9047954,0.236154768,0.243949969,5.232499699
2024-11-16 20:00:00+00:00,0.002454307,95.90053582,49.39123095,2500.287077,2393.67673,276.7848792,799.7830865,-1.744824196,7743.275472,527.1448832,54.99266442,24.80104228,2368.616382,10.13070479,7.635054497,2.495650291,21.80561335,0.238342267,0.2443424,5.457057314
2024-11-16 21:00:00+00:00,0.002481508,95.90099509,53.9593526,2501.502062,2405.379216,267.2765843,801.2838341,-1.742869397,7804.057016,527.3675157,55.3823962,24.80167902,2348.041003,10.01170231,7.547118767,2.464583543,21.97564132,0.242991538,0.249179171,5.499582055
2024-11-16 22:00:00+00:00,0.002541253,95.90392546,57.33757087,2489.636809,2402.16053,276.0223052,801.6132229,-1.746991189,7750.779147,531.5716087,55.27392879,24.80206312,2292.849338,9.965150559,7.39166153,2.573489029,22.47211322,0.257371302,0.265123251,5.623656328
2024-11-16 23:00:00+00:00,0.00256211,95.89471077,57.26856047,2489.406182,2398.923162,279.9931389,801.7666538,-1.736324918,8212.149966,539.2211866,57.64430997,24.79523846,2282.422332,9.695411853,7.286842224,2.408569629,22.82330374,0.267218923,0.274941395,5.712090744
2024-11-17 00:00:00+00:00,0.00256939,95.92194182,55.62756448,2496.37938,2410.08162,284.8143699,798.4872418,-1.740556316,8239.539337,534.1823419,58.95903108,24.7955252,2286.358181,9.790253343,7.356507041,2.433746301,22.63460598,0.262635905,0.270560084,5.663256323
2024-11-17 01:00:00+00:00,0.002578282,95.92447155,55.64453061,2501.909424,2405.087423,277.4861855,799.964453,-1.742189994,8177.033268,531.544203,56.91971723,24.79403639,2313.630978,9.906262331,7.386557126,2.519705205,22.633982,0.252632518,0.261935075,5.662950853
2024-11-17 02:00:00+00:00,0.002543502,95.89586754,56.31408958,2496.793508,2409.062896,279.5904542,799.555417,-1.738975291,8142.267148,530.5810191,56.09910991,24.79785492,2311.449673,9.817376697,7.453434154,2.363942543,22.65969804,0.252732458,0.261054557,5.671076001
2024-11-17 03:00:00+00:00,0.002537603,95.85646294,57.00366081,2502.074871,2418.727803,278.2655988,799.9774611,-1.738844129,8119.938422,529.3971079,56.15341468,24.80048424,2310.387172,9.985781494,7.497299037,2.488482457,22.50613192,0.25931386,0.267856919,5.634958244
2024-11-17 04:00:00+00:00,0.002563981,95.9041857,47.5316899,2493.735028,2411.528576,294.0124902,798.2916375,-1.740620139,8090.618742,529.1053867,56.19781917,24.79952996,2289.525745,9.789433308,7.337844634,2.451588674,22.75490376,0.280127548,0.288928215,5.694409334
2024-11-17 05:00:00+00:00,0.002498838,95.87153507,52.18022655,2512.016096,2424.533904,271.238161,799.5968346,-1.739414117,7970.569085,525.7034287,55.49396928,24.79741496,2350.826754,9.945719508,7.573558924,2.372160583,22.25566609,0.266583948,0.275977691,5.571372001
2024-11-17 06:00:00+00:00,0.002539054,95.93420955,54.66198422,2504.229799,2404.301922,272.5320197,801.3621113,-1.7377432,8085.811249,526.0419699,56.26762478,24.79686403,2331.002704,10.09678827,7.556718393,2.540069873,22.49795004,0.269879709,0.278872495,5.628344711
2024-11-17 07:00:00+00:00,0.002550286,95.89110586,56.71902769,2500.7298,2412.969425,277.3741511,800.2629321,-1.738483169,8138.12394,526.7383494,56.46037772,24.79831665,2321.378933,9.797067634,7.497603845,2.299463789,22.51631871,0.283037496,0.293746266,5.635472072
2024-11-17 08:00:00+00:00,0.002572813,95.90601424,58.96270267,2499.184433,2405.582631,274.6334564,801.6081002,-1.737487467,8261.574876,528.0803474,57.13531585,24.80068459,2315.986216,9.999066268,7.461969136,2.537097132,22.61198503,0.287821852,0.298218662,5.658536068
2024-11-17 09:00:00+00:00,0.002592217,95.90130274,65.60368154,2497.306889,2397.849604,263.8562232,802.5446691,-1.737164566,8530.878307,531.2570862,58.4984731,24.80460527,2300.180267,10.00997093,7.426053445,2.583917486,22.94712472,0.295401835,0.30667625,5.742685214
2024-11-17 10:00:00+00:00,0.002613397,95.92111378,66.21608858,2485.852692,2401.903978,282.2501035,800.6071224,-1.737046075,8628.670554,533.7123165,59.06969732,24.80568335,2258.572249,9.865700673,7.324106531,2.541594143,23.09818591,0.288287136,0.298811788,5.779295506
2024-11-17 11:00:00+00:00,0.002628072,95.89304703,65.60146116,2487.05503,2398.841789,279.7863774,800.6829673,-1.738687417,8725.571916,535.3623083,59.60915522,24.80356438,2254.885266,9.479561071,7.244127598,2.235433473,23.28145943,0.285602326,0.296430172,5.82685652
2024-11-17 12:00:00+00:00,0.002604441,95.85086892,66.78464895,2494.51288,2408.057007,276.98997,799.7807431,-1.739061682,8690.930669,535.4068027,59.35819579,24.80217116,2251.847375,9.679557321,7.239053626,2.440503696,23.20449216,0.271789432,0.281558012,5.810148808
2024-11-17 13:00:00+00:00,0.002598893,95.86725051,65.430785,2497.914805,2417.829835,284.2866603,799.2705041,-1.739142809,8642.421918,535.3350248,59.09063397,24.80094544,2232.869871,9.765904393,7.32786369,2.438040703,23.13382922,0.270845854,0.280391645,5.791465786
2024-11-17 14:00:00+00:00,0.002613779,95.88290865,65.19678399,2501.345445,2408.620816,280.0316192,800.7244328,-1.741012773,8649.083621,536.5621144,59.46697587,24.80672947,2212.625665,9.785410534,7.340426487,2.444984047,23.18844258,0.259352817,0.267694721,5.804190025
2024-11-17 15:00:00+00:00,0.002605178,95.87230078,65.87806768,2496.589838,2407.731864,278.3767566,800.659764,-1.743972713,8682.077498,538.5273133,60.03201321,24.80708719,2197.938739,9.794295082,7.387548567,2.406746514,23.16744026,0.269536674,0.278673494,5.79957466
